smiles,exp
Cc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1C,2.19
NC1=NCC(CN2CCN(c3ncccn3)CC2)O1,0.21
COc1cc(S(C)=O)ccc1-c1nc2nnccc2[nH]1,0.23
COc1cc(S(C)=O)ccc1-c1nc2cnncc2[nH]1,0.39
COc1cc(S(C)=O)ccc1-c1nc2nccnc2[nH]1,0.66
COc1ccc(-c2cc3cnccc3[nH]2)c(OC)c1,3.5
CN(C)C(N(C)C)=S(I)c1cccc(Cl)c1Cl,0.29
CN(C)C(N(C)C)=S(I)c1c(Cl)cccc1Cl,0
CN(C)C(N(C)C)=S(I)c1ccc(Cl)c(Cl)c1Cl,0.95
CN(C)C(N(C)C)=S(I)c1c(Cl)cc(Cl)cc1Cl,0.05
CN(C)C(N(C)C)=S(I)c1cc(Cl)c(Cl)c(Cl)c1,0.74
CN(C)C(N(C)C)=S(I)c1ccc(O)cc1,-0.88
CC(=O)c1ccccc1S(I)=C(N(C)C)N(C)C,-0.81
CC(=O)c1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.88
CN(C)C(N(C)C)=S(I)c1ccccc1C(=O)O,-1.4
CN(C)C(N(C)C)=S(I)c1ccc(C(=O)O)cc1,-1.28
COC(=O)c1ccccc1S(I)=C(N(C)C)N(C)C,-0.7
COC(=O)c1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.75
CN(C)C(N(C)C)=S(I)c1cccc(C#N)c1,-1.1
CC(=O)Nc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-1.58
CNS(=O)(=O)c1ccc(S(I)=C(N(C)C)N(C)C)cc1,-1.4
CN(C)C(N(C)C)=S(I)c1ccc(S(=O)(=O)N(C)C)cc1,-0.81
CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1Cl,0.47
CN(C)C(N(C)C)=S(I)c1cc(Cl)cc(Cl)c1,0.52
OC(CN1C2CCCCC21)Cn1ccnc1,1.07
OC(CN1C2CCCC21)Cn1ccnc1,0.37
CC1CCCC2C1N2CC(O)Cn1ccnc1,1.55
OC(CN1C2CCCCCC21)Cn1ccnc1,1.44
OC(CN1C2CCOCC21)Cn1ccnc1,0.07
O=C(NC12CC3CC(CC(C3)C1)C2)C(O)c1ccccc1,3.09
CCC(=O)OC(C(=O)NC12CC3CC(CC(C3)C1)C2)c1ccccc1,3.72
CC(=O)OC(C(=O)ON=C(C)C12CC3CC(CC(C3)C1)C2)c1ccccc1,5.89
CCCCOc1ccc([N+](=O)[O-])cc1NC(C)=O,2.26
CCCNC(=O)c1ccc[nH]1,1.25
CC(=O)Nc1ncc2ncn(COCCOC(C)=O)c2n1,-1.05
CCNC(=O)C(NC(=O)CNC(=O)c1ccccc1)C(C)C,1.05
CCNC(=O)CNC(=O)c1ccccc1,0.58
OCC1CCC(n2cnc3c(Cl)ncnc32)O1,0.24
OCC1CCC(n2cnc3c(I)ncnc32)O1,0.53
O=[N+]([O-])c1ccc(OCC(O)CNCC(O)COc2ccccc2)cc1,2.62
CC(=O)Nc1ccc(OCC(O)CNCC(O)COc2ccccc2)cc1,1.39
COc1cc(OC)nc(N=C(O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,1.63
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,5.51
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,4.47
Cc1c(Cl)ccc(Cc2ccc(Cl)cc2Cl)c1Cl,7.2
Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl,7.43
Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,7.53
Cc1c(Cl)ccc(Cc2c(Cl)cccc2Cl)c1Cl,7.2
Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl,6.73
Cc1cc(Cl)c(Cc2cc(Cl)ccc2Cl)cc1Cl,7.48
Cc1cc(Cc2ccc(Cl)c(Cl)c2)c(Cl)cc1Cl,7.26
Cc1cc(Cl)c(Cl)cc1Cc1ccc(Cl)cc1Cl,7.41
Cc1cc(Cl)c(Cl)cc1Cc1c(Cl)cccc1Cl,7.15
O=[n+]1cnn(O)c2ccccc21,-0.8
COCCOCCOc1ccc(OCCOCCOC)cc1,0.76
COCCOCCOc1cccc(OCCOCCOC)c1,0.86
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOc1ccccc1OCCOCCOCCOCCOCCOCCOCCO2,0.52
COC(=O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],4.21
Cc1cn(C2OC(CO)CC2F)c(=O)[nH]c1=O,-0.44
O=C(Cc1ccccc1)NCCNCC(O)OCc1ccccc1,1.05
CC(C)C(=O)NCCNCC(O)COCc1ccccc1,0.63
CC(C)(C)NCC(O)COCCc1ccccc1,2.52
O=C(Cc1ccccc1)NCCNCC(O)COCCc1ccccc1,1.24
CC(C)C(=O)NCCNCC(O)COCCc1ccccc1,0.95
O=C(Cc1ccccc1)NCCNCC(O)COCCCc1ccccc1,1.62
CC(C)C(=O)NCCNCC(O)COCCCc1ccccc1,1.25
CC(C)(C)NCC(O)COCCOc1ccccc1,2.35
O=C(Cc1ccccc1)NCCNCC(O)COCCOc1ccccc1,0.75
CC(C)C(=O)NCCNCC(O)COCCOc1ccccc1,0.48
O=C(Cc1ccccc1)NCCNCC(O)COCC=Cc1ccccc1,1.76
CC(C)C(=O)NCCNCC(O)COCC=Cc1ccccc1,0.51
O=C(Cc1ccccc1)NCCNCC(O)COC1CCCc2ccccc21,1.68
CC(C)C(=O)NCCNCC(O)COC1CCCc2ccccc21,1.99
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,4
N#Cc1cc2ccccc2nc1Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,3.88
CC1(C)OC(c2ccco2)CN1C(=O)C(Cl)Cl,2.12
CNC(=O)N(C)C(=O)Nc1cc(C(=O)OC)ccc1F,2.28
CNC(=O)N(C)C(=O)Nc1cc([N+](=O)[O-])ccc1F,2.3
CNC(=O)N(C)C(=O)Nc1cc(S(=O)(=O)C(C)C)ccc1F,1.87
NC(=O)NS(=O)(=O)Cc1ccccc1,0.24
CNC(=O)NS(=O)(=O)Cc1ccccc1,0.54
CN(C)C(=O)NS(=O)(=O)Cc1ccccc1,0.54
CNC(=O)N(C)S(=O)(=O)Cc1ccccc1,1.18
CNC(=O)NS(=O)(=O)c1cccnc1,-0.45
CNC(=O)N(C)S(=O)(=O)c1cccnc1,0.42
CCC1(c2ccncc2)CCC(=O)NC1=O,0.58
CN(C)C=Nc1ccn(C2CCC(CO)O2)c(=O)n1,-0.95
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,3.31
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,2.2
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCO)Cc2ccccc2)OC1=O,1.94
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N2CC(OCOC)C(OCOC)C2)Cc2ccccc2)OC1=O,2.31
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCOCOCCOC)Cc2ccccc2)OC1=O,2.21
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cscn2)NC(=O)C(CC(=O)N2CCOCC2)c2ccccc2)OC1=O,2.83
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cc[nH]n2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,2.49
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cccs2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,3.59
COCCNCc1cc2cc(S(N)(=O)=O)sc2s1,0.32
NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,-0.72
CSCCNCc1cc2cc(S(N)(=O)=O)sc2s1,1.18
CS(=O)CCNCc1cc2cc(S(N)(=O)=O)sc2s1,-0.44
NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1,0.88
NS(=O)(=O)c1cc2cc(CNCCF)sc2o1,0.34
CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,4.83
O=c1[nH]c(=S)ccn1C1C=CC(CO)O1,-0.28
Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=S,0.44
O=c1[nH]c(=S)ccn1C1CCC(CO)O1,-0.21
Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,0.99
CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0.29
Nc1nc(Cl)c2ncn(C3CCC(CO)O3)c2n1,0.21
CC(C)c1cccc(S(N)(=O)=O)c1,1.81
CCCCOc1cccc(S(N)(=O)=O)c1,2.06
CCCCCCOc1ccc(S(N)(=O)=O)cc1[N+](=O)[O-],2.99
CCCCCCCCCCCCCc1ccc(O)cc1O,6.84
CCCCCCCCCCCc1ccc(O)c(O)c1,6.97
COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.51
COc1ccccc1NC(=O)OCCN1CCOCC1,1.73
COc1cccc(NC(=O)OCCN2CCOCC2)c1,2.19
COc1ccc(NC(=O)OCCN2CCOCC2)cc1,1.7
CCOc1ccccc1NC(=O)OCCN1CCOCC1,2.27
CCOc1cccc(NC(=O)OCCN2CCOCC2)c1,2.5
CCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,2.18
CS(=O)(=O)c1cccc2nc(N)nc(N)c12,0.63
NC(=O)c1cccc2nc(N)nc(N)c12,-0.33
CCCNC(=O)c1cccc2nc(N)nc(N)c12,0.83
Nc1nc(N)c2c([N+](=O)[O-])cccc2n1,1.19
CC(C)Oc1cccc2nc(N)nc(N)c12,2.05
CCCCOc1cccc2nc(N)nc(N)c12,2.81
Nc1nc(N)c2c(OCc3ccccc3)cccc2n1,2.82
Nc1nc(N)c2c(Oc3ccccc3)cccc2n1,2.78
CCSc1cccc2nc(N)nc(N)c12,2.27
CCCSc1cccc2nc(N)nc(N)c12,2.85
Nc1nc(N)c2c(N3CCOCC3)cccc2n1,1.11
Nc1nc(N)c2c(N3CCCCC3)cccc2n1,2.66
Nc1nc(N)c2c(N)cccc2n1,0.3
Nc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1,2.14
CCCCCCCCCCCCOC(=O)N(C)SN(C)C(=O)Oc1ccc2c(c1)OCO2,7.39
CC1=NNC(=O)N(N=Cc2cccnc2)C1,-0.18
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(C=O)=CC21,8.03
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,7.83
COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O)n1,0.6
COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,2.61
Fc1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1,2.35
FC(F)(F)c1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1,4.31
Cc1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1,2.72
CC1=C(C(=O)O)N2C(=O)C(NC(NC(=O)c3nn(-c4ccccc4)c(=O)[nH]c3=O)c3ccc(O)cc3)C2SC1,1.26
Cc1c(C=O)no[n+]1[O-],1.02
Cc1no[n+]([O-])c1C=O,1.29
CCCC(=NOCC)C1C(=O)CC(c2ccccc2)(c2ccccc2)OC1=O,4.75
CC=C(C)C1(C)CC(=O)C(C(CCC)=NOCC)C(=O)O1,3.4
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1Cl,6.47
O=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1,-0.87
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,4.66
CN1CCOC(O)(c2ccccc2)C1,1.54
CC1CN(C)CC(O)(c2ccccc2)O1,1.79
CN1CCOC(O)(c2ccc(Br)cc2)C1,1.57
CC1N(C)CCOC1(O)c1ccccc1,1.92
CC1C(c2ccccc2)OC(O)(c2ccccc2)CN1C,1.87
CN1CCOC(O)C1c1ccccc1,0.99
CN1CCOC(O)(c2cccc(C(F)(F)F)c2)C1,1.39
CCCOC1(c2ccccc2)CN(C)CCO1,2.13
C=CCOC1(c2ccccc2)CN(C)CCO1,2.09
C#CCOC1(c2ccccc2)CN(C)CCO1,1.87
CCOC1(c2ccccc2)OCCN(C)C1C,2.27
CCCCOC1(c2ccccc2)CN(C)CCO1,2.23
CC(C)COC1(c2ccccc2)CN(C)CCO1,2.17
CSc1nccc(=O)[nH]1,0.22
CCNC(=O)c1cccn1C,1.09
O=C(O)CCSC1=NS(=O)(=O)c2ccccc2N1,0.66
O=C(O)CCSC1=NS(=O)(=O)c2cc(Cl)c(Cl)cc2N1,1.81
O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)ccc2N1,1.77
O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,2.04
Cc1ccc2c(c1)NC(SCCC(=O)O)=NS2(=O)=O,1.16
COc1c(Cl)cc(Cl)c(O)c1C(=O)NCC1CCCN1CCF,3.66
O=C(O)CCSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.6
COc1ccc2c(c1)NC(SCCC(=O)O)=NS2(=O)=O,0.96
O=C(O)CCSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,1.96
CCn1cc(C(=O)OCOC(C)=O)c(=O)c2ccc(C)nc21,1.21
CCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,1.7
CCCCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,2.15
Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,1.5
O=c1[nH]c(=O)n(-c2ccc(Cl)cc2Cl)cc1F,1.96
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.85
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,4.21
CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,3.21
CC(=O)Nc1ccc(Br)c(Cl)c1C,2.69
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,-1.03
Cc1ccccc1C(=O)CCN1CCCCC1,3.54
CCn1c(=O)n(C)c(=O)c2[nH]cnc21,0.52
CC1(C)C(C=C2CCSC2=O)C1C(=O)OCc1ccccc1,4.02
CCn1ccc(=O)c(O)c1,-0.4
CCc1c(O)c(=O)ccn1CCO,-0.66
CCc1c(O)c(=O)ccn1CCOC,0.04
CNc1ncnc2c1ncn2C1OC(CO)CC1F,0.27
COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,3.56
CS(=O)(=O)OCCC[Se]CCCOS(C)(=O)=O,0.38
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,4.1
CCOc1ccccc1OS(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1,2.89
CN(C)CCN(C)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,1.42
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,3.51
CC(=NNC(=S)NNC(=S)Nc1ccccc1Cl)c1ccccn1,2.67
COc1cc(S(C)=O)ccc1-c1nc2ncc(N)cc2[nH]1,0.33
COc1ccc(-c2nc3ncc(N)cc3[nH]2)c(OC)c1,1.62
COC(=O)c1c(C)[nH]c(-c2cccc(Cl)n2)c1C(=O)OC,2.65
CC(C(=O)O)c1ccc(OCc2ccccc2)c(F)c1,3.61
CCc1ccccc1S(I)=C(N(C)C)N(C)C,0.32
COc1ccccc1S(I)=C(N(C)C)N(C)C,-0.52
CCOc1ccccc1S(I)=C(N(C)C)N(C)C,-0.06
CN(C)C(N(C)C)=S(I)c1ccccc1[N+](=O)[O-],-0.92
Cc1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.14
COc1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.5
CCOc1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.1
CN(C)C(N(C)C)=S(I)c1cccc([N+](=O)[O-])c1,-0.88
CCc1ccc(S(I)=C(N(C)C)N(C)C)cc1,0.29
CCOc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.06
CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1[N+](=O)[O-],-0.09
Cc1ccc(S(I)=C(N(C)C)N(C)C)c([N+](=O)[O-])c1,0.23
CCc1cccc(S(I)=C(N(C)C)N(C)C)c1,0.34
O=c1[nH]c(=O)n(C2CCC(CO)O2)cc1Cl,-1.11
COc1ccc(S(I)=C(N(C)C)N(C)C)c([N+](=O)[O-])c1,-0.22
CCCCC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.37
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.7
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Br,4.64
O=C(O)Cc1ccccc1Nc1cc(Cl)cc(Cl)c1,5.07
O=C(O)Cc1ccccc1Nc1cc(Cl)ccc1Cl,4.94
O=C(O)Cc1ccccc1Nc1ccc(Cl)c(Cl)c1,4.9
O=C(O)Cc1c(O)cccc1Nc1c(Cl)cccc1Cl,4.65
CC(=O)Nc1cc(Cl)c(F)c(Cl)c1F,2.9
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)C(C)C)OC1=O,2.85
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CCOCC2)OC1=O,2.11
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(O)C(O)C2)OC1=O,1.22
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CC(O)CO)OC1=O,1.42
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCOC)Cc2ccccc2)OC1=O,2.45
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CCOCOC)OC1=O,2.3
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCOCOC)Cc2ccccc2)OC1=O,2.49
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CCOCOCCOC)OC1=O,2.03
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOC)C(OCOC)C2)OC1=O,2.06
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOCCOC)C(OCOCCOC)C2)OC1=O,1.67
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(CC(=O)N2CC(OCOCCOC)C(OCOCCOC)C2)Cc2ccccc2)OC1=O,1.87
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(Br)cc1,3.42
CC(n1ccnc1)C(O)(c1ccc(F)cc1)c1ccc(F)cc1,3.13
Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,1.63
Cc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,1.49
COc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,1.17
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)cs1,1.11
NS(=O)(=O)c1cc(S(=O)(=O)c2cccc(O)c2)cs1,1.4
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)co1,-0.1
Nc1nc(=O)n(C2OC(CO)CC2F)cc1F,-0.92
Cc1nn(-c2cc(CC(Cl)C(=O)O)c(Cl)cc2F)c(=O)n1C(F)F,3.36
CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,3.36
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,2.38
CCOc1ncc(-c2ccncc2)cc1C#N,2.59
COc1nc(C)c(-c2ccncc2)cc1C#N,2.41
CCc1c(C(=O)O)c(=O)cnn1-c1ccc(Cl)cc1,-2.2
O=C(O)COc1ccc(Cl)c(Br)c1,2.75
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1.81
CCC(=O)OCOC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1,2.9
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,3.49
OCCN1CC=C(c2ccccc2)CC1,2
COc1cc(C(N)=O)ccc1-c1nc2ccncc2[nH]1,1.18
CN(C)c1cccc(OCC2CN=C(N)O2)c1,1.4
NC1=NCC(COc2ccc(N3CCOCC3)cc2)O1,0.6
CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCN1CCOCC1)C(C)C,4.5
CCOC1OC2OC3(C)CCC4C(C)C(O)CC(C1C)C24OO3,2.14
CCOC1OC2OC3(C)CC(O)C4C(C)CCC(C1C)C24OO3,2.7
CCOC1OC2OC3(C)CCC4C(CO)CCC(C1C)C24OO3,2.08
CC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,2.45
O=C(CCl)Nc1ccc2nn(C3CCCC3)nc2c1,2.78
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)C(Cl)Cl,3.4
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)C(Cl)(Cl)Cl,4.12
CC(C)(C)C(=O)Nc1ccc2nn(C3CCCC3)nc2c1,3.4
CCOC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,3.43
CC(C)COC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,4.28
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccccc1,3.85
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(Cl)cc1,4.11
COc1ccc(C(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,4.03
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(C(F)(F)F)cc1,4.95
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc([N+](=O)[O-])cc1,3.75
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(Cl)c(Cl)c1,5.32
COc1cc(C(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc(OC)c1OC,3.87
CS(=O)(=O)Nc1ccc2nn(C3CCCC3)nc2c1,2.44
Cc1ccc(S(=O)(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,3.91
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,3.82
Nc1ccc(S(=O)(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,2.48
COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-1.88
CCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-1.3
CC(C)OC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-0.8
CCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-0.47
CC(C)COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,-0.44
CCCCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,0.71
CCCCCCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,1.82
CCCCC(CC)COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,1.82
NC(=O)C1CCCN1C(=O)C(Cc1cn(C(=O)OC2CCCCC2)cn1)NC(=O)C1CCC(=O)N1,0.6
NC(=O)C1CCCN1C(=O)C(Cc1cn(C(=O)OCc2ccccc2)cn1)NC(=O)C1CCC(=O)N1,-0.11
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1Cl,5.7
Clc1cc(Cl)c(Oc2c(Cl)cccc2Cl)cc1Cl,5.98
CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)CC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,3.34
O=C1CC2(CCCC2)C(=O)N1O,-0.26
O=C1CC2(CCCC2)C(=O)N1OCc1ccccc1,2.3
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cn(C)cn2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,2.16
COc1ccc(-c2nc3cnccc3o2)c(OC)c1,2.42
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,7.11
Clc1ccc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.22
CC1c2nc3ccccc3c(=O)n2CN1C,0.85
CCN1Cn2c(nc3ccccc3c2=O)C1C,1.02
CCCN1Cn2c(nc3ccccc3c2=O)C1C,1.4
CCCCN1Cn2c(nc3ccccc3c2=O)C1C,1.6
CC1c2nc3ccccc3c(=O)n2CN1CCO,0.46
CC1c2nc3ccccc3c(=O)n2CN1CCc1ccccc1,1.8
CC1c2nc3ccccc3c(=O)n2CN1Cc1ccccc1,1.72
CC1c2nc3ccccc3c(=O)n2CN1c1ccccc1,1.79
COc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,1.73
Cc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,2.16
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,4.12
C=CC(=O)NCCCN1CCSCC1,0.54
O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccc(CN2CCOCC2)c1,1.13
O=C(OCn1ncc2c(=O)[nH]cnc21)c1ccc(CN2CCOCC2)cc1,1.12
CN1CCN(Cc2ccc(C(=O)OCn3ncc4c(=O)[nH]cnc43)cc2)CC1,1.47
CN1CCN(Cc2cccc(C(=O)OCn3ncc4c(=O)[nH]cnc43)c2)CC1,1.49
CCCCc1oc(C)cc(=O)c1O,1.92
CCC(O)(C(N)=O)c1ccccc1,1.2
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,4.65
COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,2.5
