CMPD_CHEMBLID,ID,Log_p,smiles
CHEMBL1087268,3654,2.9,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCN(C)CC3)c4ccc(F)cn4
CHEMBL1269858,3655,3.23,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cccc6[nH]ncc56
CHEMBL202626,3656,3.8,Fc1ccccc1NC(=O)NC2N=C(c3ccccc3)c4ccccc4NC2=O
CHEMBL237891,3657,2.1,CN1C(=O)C=C(CCc2ccc3cc[nH]c3c2)N=C1N
CHEMBL1567398,3658,3.6,CC1=C(Cc2ccccc2)C(=O)n3nc(NCc4cccc(Cl)c4)nc3N1
CHEMBL1580660,3659,2.11,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nc(cs2)c3sccc3Cl
CHEMBL480057,3660,3.4,COc1cc2ncc(C(=O)N)c(Nc3ccccc3C)c2cc1OC
CHEMBL1080786,3661,1.5,N[C@@H](Cc1cccs1)C(=O)N[C@]2(C[C@H]2c3ccccc3)C#N
CHEMBL424451,3662,3.96,COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1
CHEMBL2179287,3663,3.04,CC1=CN(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)C(=O)NC1=O
CHEMBL1824363,3664,3.07,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1
CHEMBL2335906,3665,2.49,C[C@@H](NC1=CC(=O)CNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL1681799,3666,3.3,CN1CCOc2cc(COc3ccccc3)cnc12
CHEMBL2207661,3667,3.15,O[C@H](CNC(=O)c1c[nH]nc1C2CC2)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
CHEMBL2062774,3668,4.23,CCOc1noc2cc(OCCC3CCN(CC3)c4ccc(C)nn4)ccc12
CHEMBL1829257,3669,0.02,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cscn4
CHEMBL1933592,3670,1.42,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCC(F)(F)CC4)nc23
CHEMBL1944690,3671,1.63,O[C@@H](CNCCc1cccc(CNCCc2ccccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34
CHEMBL419951,3672,3.55,CC(C)n1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13
CHEMBL524645,3673,3.33,CC(C)Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3)C(F)(F)F)S(=O)(=O)C
CHEMBL1950727,3674,2.01,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(Cc3ccccc3)C2
CHEMBL463978,3675,0.57,CN1CCN(CC1)C(=O)Cc2csc(NS(=O)(=O)c3cccc(Cl)c3C)n2
CHEMBL103482,3676,0.9,CCOC(=O)c1cnc2c(N)cccc2c1O
CHEMBL1762538,3677,3.3,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCCOCC4)n1)c5cc(CO)ccc5C
CHEMBL54976,3678,-1.08,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL73303,3679,2.7,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1
CHEMBL1951079,3680,-0.87,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23
CHEMBL1643203,3681,1.15,Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O
CHEMBL2069929,3682,1.2,C1CN2CCC1C(C2)c3oc(nn3)c4oc(cc4)c5cccnc5
CHEMBL2069324,3683,3.5,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc(cs4)c5ccccc5
CHEMBL2012857,3684,3.18,NC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccsc4
CHEMBL363160,3685,3.31,CCc1cccc(CC)c1NC(=O)N2Cc3[nH]nc(NC(=O)c4ccc(cc4)N5CCN(C)CC5)c3C2
CHEMBL455429,3686,3.14,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N)c(F)c3)ncc2F
CHEMBL586058,3687,2.7,[O-][N+](=O)c1cc(C(=O)NCC=C)c2N=C(Nc3ccc(Cl)c(Cl)c3)NC(=O)c2c1
CHEMBL1720835,3688,2.9,c1ccc(cc1)c2cn3ccccc3n2
CHEMBL1823817,3689,1.46,COC[C@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3
CHEMBL336546,3690,1.8,FC(F)(F)c1cc(NC(=O)c2cnc(Cl)nc2C(F)(F)F)cc(c1)C(F)(F)F
CHEMBL1201391,3691,1.55,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12
CHEMBL1223816,3692,1.55,NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC4CCCCC4)c1
CHEMBL81,3693,4.13,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4
CHEMBL2158822,3694,2.83,OC(=O)c1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
CHEMBL182682,3695,3.4,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1OC
CHEMBL255244,3696,1.2,CCN1CCN(Cc2cnc(c(C)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1
CHEMBL1829430,3697,1.61,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3snc(C)c3C(=O)N2Cc4ccccc4
CHEMBL1454596,3698,1.32,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1
CHEMBL1113,3699,2.28,Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1
CHEMBL528724,3700,0.7,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C
CHEMBL2158051,3701,1.82,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)C(=O)CC(C)C
CHEMBL551060,3702,2,Cc1nc(C)c(s1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N
CHEMBL1619466,3703,3.3,COc1ccc(cc1)c2nc3CCCn3c2Br
CHEMBL2158771,3704,2.17,OC(=O)[C@H](Cc1ccc(cc1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
CHEMBL51697,3705,2.11,CN1C[C@@H](c2ccccc2)c3cccc(N)c3C1
CHEMBL67860,3706,2.85,Cn1c(ccc1c2ccc3NC(=O)OC(C)(C)c3c2)C#N
CHEMBL38576,3707,3.42,CN([C@H](CN1CCCC1)c2ccccc2)C(=O)Cc3ccc(Cl)c(Cl)c3
CHEMBL118973,3708,3.8,Cn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13
CHEMBL1645496,3709,2.27,OC(c1ccccc1)c2ccc3C(=O)C=C(Nc3c2)c4cccnc4
CHEMBL1164729,3710,0.94,CC(C)COc1ccc(cc1C#N)c2nc(C)c(s2)C(=O)O
CHEMBL1945042,3711,0.69,O[C@@H](CNCCc1cccc(CNCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34
CHEMBL235753,3712,2.5,CN1C(=O)C=C(CCc2cccc(c2)c3cccnc3)N=C1N
CHEMBL257553,3713,2.97,NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)c1
CHEMBL335749,3714,3.02,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3Cc4ccncc4C3)c(F)c2
CHEMBL1397672,3715,3.68,CC1=C(Cc2ccccc2)C(=O)n3nc(NCc4cccc(Br)c4)nc3N1
CHEMBL1785015,3716,3.2,CC(C)n1nc(c2ccc(C)cc2)c3c(N)ncnc13
CHEMBL1682826,3717,3.1,O=C1CCOc2nc(OCc3ccccc3)ccc12
CHEMBL1783271,3718,3.47,COc1ccc(OC)c(c1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4
CHEMBL2036775,3719,2.77,CC(C)N1CCO[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1
CHEMBL1950853,3720,1.47,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C
CHEMBL510436,3721,2.74,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2
CHEMBL2158838,3722,2.86,OC(=O)[C@H](Cc1ccc(Cl)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
CHEMBL59925,3723,0.85,Cc1cc(C)nc(N)c1
CHEMBL2325697,3724,2.7,C[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C
CHEMBL2346969,3725,3.6,Fc1cccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)c1F
CHEMBL124842,3726,1.93,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc2ccc(F)cc2F
CHEMBL1963131,3727,1.72,COc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC[C@H](C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F
CHEMBL2325729,3728,2.4,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N[C@@H](CCN4CCCCC4)c5ccc(Cl)cc5
CHEMBL1857945,3729,4.5,CN(C)CCNc1cc(nc2cc(nn12)c3ccc(F)cc3)c4ccccc4
CHEMBL1522360,3730,1.34,O=S(=O)(Nc1cccnc1)c2ccc3OCCOc3c2
CHEMBL295467,3731,0.22,CNCCC(Oc1ccccc1OC)c2ccccc2
CHEMBL249584,3732,4.06,OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccccc5)nc(SCCC(F)(F)F)nc23
CHEMBL352576,3733,2.5,CC(=O)NCc1ccc(CN2CCN(CC2)c3ccc(F)cc3F)cc1
CHEMBL1946028,3734,2.52,O=C(N1CCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56
CHEMBL393717,3735,1.77,Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5
CHEMBL2036572,3736,2.4,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cn3)N4CCOCC4
CHEMBL1628227,3737,2.15,CN(C)CCC=C1c2ccccc2COc3ccccc13
CHEMBL14762,3738,3.63,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1
CHEMBL268263,3739,0.9,NCC(O)(c1ccccc1)c2ccccc2
CHEMBL335550,3740,3.88,[O-][N+](=O)c1cccc(c1)c2ccc(OCC(CCc3ccncc3)N4C(=O)CCC4=O)cc2
CHEMBL1972466,3741,3.6,CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C
CHEMBL87266,3742,1.35,Cc1cc(N)c2cc(NC(=O)CC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1
CHEMBL429023,3743,3.57,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C
CHEMBL242541,3744,2.64,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
CHEMBL402146,3745,3.31,Fc1ccc(cc1F)C(=O)Nc2ccc(Cl)nc2
CHEMBL74399,3746,3.66,CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1
CHEMBL1779009,3747,1.1,COc1cc(F)ccc1c2cncc(c2)C3CCCN3
CHEMBL1596993,3748,1.2,COc1ccc(Nc2ccccc2C(=O)O)cc1
CHEMBL2325993,3749,1.4,CN(C)CCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL403702,3750,3.5,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3ncc(C)nc13
CHEMBL2023483,3751,3.78,COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1
CHEMBL456801,3752,3.39,C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4
CHEMBL2177612,3753,1.03,CCCSc1c(cnn1[C@@H]2CC[C@H](CC2)C(=O)O)C(=O)NC3CCCCC3
CHEMBL450643,3754,0.89,c1cnc2cccnc2c1
CHEMBL1957377,3755,2,Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccccc4CN5CCOCC5
CHEMBL2325706,3756,0.7,CS(=O)(=O)C1(CCNCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5
CHEMBL14638,3757,2.68,O=C(C1CC1)c2ccc(OCCCc3c[nH]cn3)cc2
CHEMBL744,3758,3.34,Nc1nc2ccc(OC(F)(F)F)cc2s1
CHEMBL22183,3759,2.6,CN(C)Cc1ccccc1Sc2ccc(C)cc2N
CHEMBL1643199,3760,2.63,Cc1cc(CN2CCc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O
CHEMBL2010831,3761,2.5,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C
CHEMBL1526668,3762,3.2,O=C(N1CCCCC1)c2csc3CCCCc23
CHEMBL218762,3763,-1.48,SC1=Nc2[nH]cnc2C(=O)N1
CHEMBL2170994,3764,2.5,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccc(Cl)cc4)[C@@H](O)[C@H]3O
CHEMBL361795,3765,2.2,N#Cc1cccc(c1)c2onc(n2)c3ccccn3
CHEMBL586906,3766,2.08,COc1ccc2nccc(C(O)C3CC4(CCN3CC4)C=C)c2c1
CHEMBL563471,3767,2.6,Cn1cc(cn1)c2cccc(C[C@H](NC(=O)c3cc(nn3C)C(C)(C)C)C(=O)NCC#N)c2
CHEMBL16,3768,2.41,OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3
CHEMBL457393,3769,3.14,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4
CHEMBL105984,3770,2.27,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2
CHEMBL1916542,3771,0.93,COc1ccc2N=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1
CHEMBL129420,3772,0.7,CCN(CC)C(=O)c1ccc(cc1)C(N2CCNCC2)c3cccc4cccnc34
CHEMBL1276946,3773,0.2,CC1=C2C(=CC(=O)N1Cc3ccccn3)NN(C2=O)c4ccccc4Cl
CHEMBL1916547,3774,-0.65,COc1ccc2N=NC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL522460,3775,2.68,Cc1ccccc1CN2CCC(CC2)N3CCC(CC3)N4C(=O)Nc5ccccc45
CHEMBL1500992,3776,3.2,O=C(CSc1ccccc1)N2CCN(CC2)c3ccccc3
CHEMBL2110791,3777,0.72,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O
CHEMBL1945034,3778,-0.25,O[C@@H](CNCCc1ccc(CNCCc2ccccn2)cc1)c3ccc(O)c4NC(=O)Sc34
CHEMBL385563,3779,2.6,Clc1ccc2OCOc2c1Nc3ncnc4cc(OCCN5CCCC5)cc(OC6CCOCC6)c34
CHEMBL5,3780,-0.1,CCN1C=C(C(=O)O)C(=O)c2ccc(C)nc12
CHEMBL163,3781,4.3,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4
CHEMBL1479580,3782,2.93,CSc1ncccc1C(=O)NCC2CCCCC2
CHEMBL1088752,3783,3.5,Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3
CHEMBL2031224,3784,2.93,COc1ccccc1C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5
CHEMBL2062557,3785,2.42,COc1ccc(cc1)c2cc(N)n3ncc(C#N)c3n2
CHEMBL72548,3786,2.7,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1
CHEMBL1621884,3787,1.55,COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F
CHEMBL474200,3788,2.68,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4ccccc4
CHEMBL472210,3789,1.1,CCN1C2=NC(=O)N(C)C(=O)C2=Cc3ccccc13
CHEMBL480200,3790,3.01,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(c2)C(=O)Nc3cccnc3
CHEMBL1224285,3791,1.51,NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cn1
CHEMBL217899,3792,3.6,CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5
CHEMBL361431,3793,2.6,CCCN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)n2
CHEMBL1809205,3794,3.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(C)ccn34)N5CCN(CC5)C(=O)C
CHEMBL2070121,3795,1.52,COc1cnc(nc1N2CCOCC2)c3ccccn3
CHEMBL2086674,3796,3,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cn3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C
CHEMBL524266,3797,0.51,Nc1nccc(n1)c2cc3C(=O)NC[C@H](CCF)c3[nH]2
CHEMBL2011926,3798,1.36,COc1ccc(cc1)c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2
CHEMBL2153185,3799,1.79,CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC3CCCCC3
CHEMBL2036746,3800,3.15,O=C(Nc1ccc(cc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3
CHEMBL1378202,3801,2.2,CNC(=O)c1[nH]cnc1C(=O)Nc2ccc(OC)cc2
CHEMBL1923430,3802,2.64,Cc1ccc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(Cl)n3)C(=O)N
CHEMBL193,3803,3.29,COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C
CHEMBL492671,3804,0.9,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CCCO5
CHEMBL1824605,3805,2.66,O=C(Nc1ccccc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N
CHEMBL292376,3806,3,COc1cccc(c1)[C@@H](C)NCCCc2ccccc2Cl
CHEMBL2031238,3807,2.43,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cocc5)ccc4C
CHEMBL2031225,3808,3.08,COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5
CHEMBL1940286,3809,3.1,COc1ccc(CNC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2)nc1
CHEMBL2087855,3810,3.43,Cn1cc(cc1c2c3C(=O)N(CC#CCn4cncn4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67)C#N
CHEMBL1778870,3811,1.18,CCNCc1cncc(n1)c2ccc(F)cc2OC
CHEMBL1201256,3812,0.74,COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2
CHEMBL1783283,3813,3.52,CCCNC(=O)c1nnc2c(c(F)ccc2c1N)c3ccc(OC)cc3OC
CHEMBL2177777,3814,3.4,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc3N(CCc23)c4ccc(cc4F)S(=O)(=O)C
CHEMBL350563,3815,4,CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(Cl)cncc3Cl)/c4ccc(Br)cc4
CHEMBL1807851,3816,1.78,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CC45CC5)nc23
CHEMBL1951894,3817,3.21,CCN(C1CCN(CCC(N2CCN(CC2)c3cccc(F)c3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C
CHEMBL2171045,3818,2.94,FC(F)(F)c1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
CHEMBL1773959,3819,-1.27,OC(=O)CCC(=O)N1CCC(CC1)c2onc(n2)c3cccs3
CHEMBL276030,3820,2.3,Oc1ccc2C(=O)N(C(=O)c2c1)c3ccccc3
CHEMBL1916545,3821,1.16,COc1ccc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1
CHEMBL1526762,3822,0.23,Cc1cc(C)nc(SCC(=O)N)n1
CHEMBL388336,3823,1,Cc1oc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1C
CHEMBL1807869,3824,1.06,O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23
CHEMBL1027,3825,1.49,Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3sccc3C
CHEMBL406,3826,1.83,CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N
CHEMBL1689135,3827,1.66,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc3ccc(Cl)cc3
CHEMBL451286,3828,1.7,C[C@@](N)(Cc1ccccc1)c2ccccc2
CHEMBL1643195,3829,2.19,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4cc(Cl)ccc4Cl)ccc1OCC(=O)O
CHEMBL1934266,3830,0.92,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c2ccc(C)cc2
CHEMBL2059871,3831,2.44,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cc(n[nH]4)C(F)(F)F
CHEMBL54429,3832,1.92,ONC(=O)Cc1ccc(OCc2ccccc2)cc1
CHEMBL1271081,3833,3.16,CS(=O)(=O)c1cccc(Nc2nccc(n2)N(CC#N)c3c(Cl)ccc4OCOc34)c1
CHEMBL514980,3834,3.46,CN(CCOc1ccccc1c2cc(C(=O)N)c(NC(=O)N)s2)Cc3ccccc3
CHEMBL78951,3835,-0.45,Nc1nc(N)c2nc(CO)cnc2n1
CHEMBL255044,3836,2.22,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
CHEMBL157063,3837,-0.12,OC(=O)c1ccccc1NC(=O)Nc2ccccc2
CHEMBL2325989,3838,1.3,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccn4
CHEMBL602365,3839,-0.49,Cc1nc(NC(=N)N)nc2ccccc12
CHEMBL508129,3840,2.69,CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1
CHEMBL1726,3841,3.59,COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OCC(C)C)C
CHEMBL833,3842,3.46,Clc1ccccc1CN2CCc3sccc3C2
CHEMBL483254,3843,1.1,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)NO)cc3
CHEMBL233447,3844,3.05,OCCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3
CHEMBL1224217,3845,1.25,NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)nc1
CHEMBL1288306,3846,1.08,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(Br)sc13
CHEMBL1916272,3847,1.35,CCC(CC)NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3
CHEMBL2036745,3848,2.48,OC(=O)C[C@@H]1CC[C@H](CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2
CHEMBL1789155,3849,1.26,NCC[C@@H](Sc1cc(Cl)ccc1C#N)c2ccccc2
CHEMBL2163589,3850,4.01,FC(F)(F)Oc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
CHEMBL2036754,3851,2.54,Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(CC4CC4)C3)CC2)cc1Cl
CHEMBL2031221,3852,2.69,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccc(c5)N6CCOCC6)ccc4C
CHEMBL550902,3853,0.85,OC(=O)c1cncc(c1)c2ccc(Cl)c(c2)C(=O)NCC34CC5CC(CC(C5)C3)C4
CHEMBL473622,3854,3.04,COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(C)(C)C#N)ccc2C)c1
CHEMBL149979,3855,4.16,Nc1nc(nc2c1nc(O)n2Cc3ccccc3)c4ccccc4
CHEMBL433282,3856,2.42,[O-][N+](=O)c1ccc2c(c1)C(=O)C(=O)c3ccccc23
CHEMBL1231683,3857,1.24,CC(C)Nc1ccc2cnn(c3cncc(n3)n4ccc(CC(=O)O)c4)c2c1
CHEMBL2177906,3858,3.4,NC1=NC(c2cccc(c2)c3cncnc3)(c4ccnc(c4)C(F)(F)F)c5cccc(F)c15
CHEMBL2070944,3859,2.87,Cc1sc(nc1C(F)(F)F)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N
CHEMBL207130,3860,2.16,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(C)CC4)C(=O)N
CHEMBL93404,3861,2.7,COC(=O)c1c(C)[nH]c(C)c1C(=O)c2ccccc2Cl
CHEMBL2011906,3862,2.47,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(O)cc3
CHEMBL412083,3863,2.24,CCNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1
CHEMBL1762544,3864,3.3,COCCOc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4
CHEMBL574621,3865,2.66,COc1cc(Nc2cc(Oc3cccnc3)ccn2)cc(OC)c1OC
CHEMBL1963249,3866,3.3,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc3ccc(F)cc3)C(=O)NCCCc4ccccc4O1
CHEMBL1682959,3867,2.84,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2c(F)cccc12)c3ccccc3)c4ccccc4
CHEMBL1308362,3868,2.3,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(CC4)C(=O)c5occc5)n3c2c1
CHEMBL117368,3869,2.7,Nc1ccc2cccc(Nc3ncccn3)c2n1
CHEMBL179043,3870,1,O=C1C=C(N=C2C=CC=CN12)N3CCOCC3
CHEMBL2321998,3871,1.86,Clc1ccc(cc1Cl)C2CNCC=CC2
